     time   lidar_F   lidar_R      gyro compass_x compass_y
   2.1150  4.616297  4.563736 -0.136860  1.026905 -0.135312
   2.1200  4.271331  4.635184 -0.139472  1.070154 -0.140409
   2.1250  4.416464  5.168015 -0.144708  0.984320 -0.134255
   2.1300  4.544808  5.080000 -0.139017  0.999791 -0.129556
   2.1350  4.276306  4.652125 -0.143595  1.056117 -0.143742
   2.1400  4.072772  4.751742 -0.142930  0.994448 -0.131082
   2.1450  4.153014  4.925025 -0.138334  0.903709 -0.136783
   2.1500  4.654586  5.125200 -0.138274  0.901970 -0.143273
   2.1550  4.376406  4.869044 -0.149542  0.959740 -0.143573
   2.1600  4.074267  4.495602 -0.140766  1.010003 -0.125331
   2.1650  4.239484  5.020100 -0.134675  0.989988 -0.136561
   2.1700  3.997875  4.515265 -0.134977  0.934773 -0.139648
   2.1750  3.986237  4.759662 -0.142707  1.083832 -0.153609
   2.1800  4.903806  4.368499 -0.135616  0.975506 -0.142089
   2.1850  4.255872  4.129929 -0.140598  0.976764 -0.148541
   2.1900  4.473435  4.568731 -0.135378  0.915611 -0.154110
   2.1950  4.263295  4.728329 -0.121162  0.953257 -0.155658
   2.2000  4.569242  4.974226 -0.137640  0.996398 -0.140964
   2.2050  4.017573  4.702404 -0.134398  0.921045 -0.141946
   2.2100  4.414423  4.567378 -0.126390  1.024289 -0.161087
   2.2150  4.173858  5.277807 -0.128914  0.996380 -0.146285
   2.2200  3.942245  4.515911 -0.131730  1.057160 -0.138716
   2.2250  4.418988  4.842905 -0.121939  0.954058 -0.144731
   2.2300  4.443843  5.116177 -0.123067  0.950762 -0.142973
   2.2350  4.202199  4.952972 -0.125804  0.969656 -0.142356
   2.2400  4.087910  4.514364 -0.127496  0.898432 -0.152683
   2.2450  4.106795  4.550007 -0.129183  0.907592 -0.127138
   2.2500  4.068311  4.315409 -0.131007  0.998241 -0.154438
   2.2550  4.370255  4.817712 -0.139672  0.983879 -0.156736
   2.2600  4.276962  4.633236 -0.132462  0.952598 -0.141183
   2.2650  4.098485  4.551382 -0.127669  1.019029 -0.164468
   2.2700  4.555300  4.764322 -0.126614  1.003583 -0.160243
   2.2750  4.399755  4.694299 -0.131153  0.983626 -0.154392
   2.2800  4.419937  4.973212 -0.120914  0.971483 -0.147879
   2.2850  4.296604  4.884831 -0.130924  0.963313 -0.152155
   2.2900  4.025136  4.726473 -0.135254  1.017270 -0.163898
   2.2950  4.043928  4.889968 -0.127334  0.979684 -0.154217
   2.3000  4.312526  4.439118 -0.137535  0.987367 -0.158292
   2.3050  4.511109  4.575422 -0.137205  1.004587 -0.150279
   2.3100  4.317941  5.158229 -0.129990  0.913831 -0.148058
   2.3150  3.958715  4.799744 -0.135230  1.073449 -0.159486
   2.3200  4.211944  4.430306 -0.141858  0.968651 -0.167665
   2.3250  4.374954  4.767557 -0.128335  0.987450 -0.160607
   2.3300  4.641869  4.789986 -0.135599  1.008736 -0.164216
   2.3350  4.421641  4.782043 -0.141695  1.082669 -0.167077
   2.3400  4.017632  4.481872 -0.136300  0.969197 -0.170736
   2.3450  4.256280  4.830031 -0.133213  0.954802 -0.171497
   2.3500  4.166167  5.286339 -0.142669  1.044688 -0.170562
   2.3550  4.409390  4.557437 -0.136178  0.947928 -0.156089
   2.3600  4.154194  4.243756 -0.126196  0.950752 -0.149199
   2.3650  4.568971  4.824156 -0.141696  0.963897 -0.165336
   2.3700  4.113520  4.757681 -0.136742  0.973424 -0.165029
   2.3750  4.172793  4.828760 -0.134078  1.054157 -0.160948
   2.3800  4.704293  4.989543 -0.147508  1.026005 -0.158453
   2.3850  4.153398  4.431771 -0.142212  0.923608 -0.173652
   2.3900  4.424589  4.963924 -0.132113  1.051171 -0.168033
   2.3950  4.226908  4.232669 -0.134781  0.953282 -0.172319
   2.4000  4.536406  4.981587 -0.144981  1.003501 -0.171900
   2.4050  3.797744  4.719866 -0.139821  1.017913 -0.172138
   2.4100  4.113204  4.940186 -0.149684  1.077692 -0.170734
   2.4150  4.172667  4.853387 -0.129380  0.978011 -0.177460
   2.4200  4.477086  4.741944 -0.133710  0.986453 -0.173862
   2.4250  3.759173  4.606357 -0.128462  1.014410 -0.167699
   2.4300  4.185287  4.429731 -0.134543  0.923505 -0.173014
   2.4350  4.311299  5.069976 -0.127864  0.980226 -0.162779
   2.4400  4.434358  4.943818 -0.138437  0.903204 -0.186218
   2.4450  4.645738  5.038764 -0.142980  0.986150 -0.175502
   2.4500  4.203781  5.037286 -0.140122  0.950783 -0.167312
   2.4550  3.874776  4.812486 -0.142522  1.015976 -0.178617
   2.4600  4.199456  4.708596 -0.145017  0.995010 -0.171846
   2.4650  4.203388  4.551103 -0.142903  0.968181 -0.170380
   2.4700  3.754816  4.609384 -0.135903  0.893056 -0.163236
   2.4750  4.100643  4.490902 -0.160600  1.009452 -0.171548
   2.4800  4.329399  4.638880 -0.133118  1.045524 -0.171934
   2.4850  4.315259  4.675393 -0.150040  0.969963 -0.193427
   2.4900  4.522664  4.357147 -0.147244  1.014557 -0.194278
   2.4950  4.321573  5.062562 -0.145027  0.945942 -0.171222
   2.5000  4.363784  4.784014 -0.137197  0.958096 -0.183585
   2.5050  4.021003  4.871928 -0.148111  0.975638 -0.183853
   2.5100  4.285691  4.873289 -0.140069  1.030133 -0.190257
   2.5150  4.392813  4.895802 -0.150894  0.982228 -0.171797
   2.5200  4.418447  4.708651 -0.148911  0.965660 -0.186033
   2.5250  4.125814  4.785920 -0.143435  0.996764 -0.181934
   2.5300  4.325506  4.769286 -0.138782  0.947947 -0.202487
   2.5350  3.996954  4.522637 -0.147319  0.947500 -0.184143
   2.5400  4.289698  4.616423 -0.135858  1.017951 -0.188412
   2.5450  4.104255  4.406160 -0.148930  1.023041 -0.190836
   2.5500  4.359877  5.074515 -0.144030  1.042697 -0.187013
   2.5550  3.611071  4.583563 -0.141167  1.039426 -0.169103
   2.5600  4.278012  4.672680 -0.129999  0.933812 -0.186751
   2.5650  3.868223  4.782930 -0.150627  0.852375 -0.198788
   2.5700  4.082154  4.623895 -0.135210  1.023842 -0.178246
   2.5750  4.013186  4.929968 -0.153135  0.973341 -0.190740
   2.5800  4.217129  4.777512 -0.135365  1.065288 -0.190395
   2.5850  4.177602  4.292340 -0.146927  0.893410 -0.211568
   2.5900  3.808019  4.746689 -0.152887  0.990242 -0.197202
   2.5950  4.237225  4.926580 -0.140630  0.951672 -0.211785
   2.6000  4.212165  4.644620 -0.134170  0.921670 -0.203612
   2.6050  4.408629  4.788106 -0.148942  0.954940 -0.195800
   2.6100  4.499426  4.759770 -0.158256  1.001460 -0.203943
   2.6150  4.203705  4.642122 -0.151424  0.950444 -0.189458
   2.6200  4.408680  4.619330 -0.144978  0.950551 -0.204542
   2.6250  4.084709  4.611680 -0.166472  0.976956 -0.202200
   2.6300  4.339515  4.653491 -0.155390  1.015334 -0.191218
   2.6350  4.011761  4.886226 -0.159343  0.983003 -0.206070
   2.6400  4.315047  4.838319 -0.160249  1.004741 -0.198450
   2.6450  4.254693  5.031354 -0.150396  1.015277 -0.190943
   2.6500  4.694784  4.987645 -0.153113  0.859600 -0.178870
   2.6550  4.166655  4.296492 -0.151588  0.982902 -0.204049
   2.6600  4.118791  4.539956 -0.155965  1.032451 -0.208792
   2.6650  4.562245  4.934757 -0.154258  1.072613 -0.207220
   2.6700  4.121003  4.432500 -0.140621  1.070785 -0.203463
   2.6750  3.934841  4.866998 -0.145072  0.895744 -0.202185
   2.6800  4.447863  4.917482 -0.155250  0.870452 -0.215527
   2.6850  3.989018  4.430938 -0.152003  0.956975 -0.222708
   2.6900  4.210960  4.578778 -0.138783  1.042602 -0.208426
   2.6950  4.132663  4.929072 -0.164242  1.020504 -0.203463
   2.7000  4.292475  4.752452 -0.140403  0.990220 -0.204935
   2.7050  4.365327  5.271569 -0.154439  1.025633 -0.217245
   2.7100  4.515134  4.255965 -0.149881  0.959371 -0.209729
   2.7150  4.495426  4.903455 -0.142581  0.962951 -0.200021
   2.7200  3.982234  4.779169 -0.151205  0.955430 -0.216727
   2.7250  4.441087  4.630500 -0.164110  1.037898 -0.224881
   2.7300  4.211364  4.884671 -0.146424  0.998519 -0.220185
   2.7350  4.149671  4.997896 -0.164928  0.912380 -0.211443
   2.7400  4.360164  4.965696 -0.151883  1.011508 -0.232719
   2.7450  3.918115  4.801874 -0.150522  0.963641 -0.228051
   2.7500  4.103176  4.566578 -0.138213  0.962147 -0.229377
   2.7550  4.561885  4.178639 -0.163682  1.030289 -0.232917
   2.7600  3.932526  4.652155 -0.153587  0.835831 -0.217743
   2.7650  4.582827  4.842866 -0.153582  1.003285 -0.228636
   2.7700  4.056287  4.801192 -0.158835  1.009059 -0.219658
   2.7750  4.295669  4.863040 -0.153039  1.028149 -0.220886
   2.7800  4.430547  4.962740 -0.149611  0.971144 -0.207859
   2.7850  4.186007  5.064411 -0.152155  0.894857 -0.214553
   2.7900  3.987281  4.798967 -0.151567  0.892554 -0.228267
   2.7950  4.507461  4.907300 -0.165769  0.878111 -0.211588
   2.8000  3.963642  4.768764 -0.150458  0.918684 -0.216103
   2.8050  4.410292  4.545819 -0.151948  1.034503 -0.243053
   2.8100  4.455941  4.872165 -0.161365  1.035744 -0.250032
   2.8150  4.411178  4.887485 -0.168266  0.920495 -0.232524
   2.8200  4.164695  4.503729 -0.159771  1.061446 -0.235511
   2.8250  4.134272  4.928158 -0.159126  1.017154 -0.219675
   2.8300  4.048199  5.161539 -0.155306  1.019003 -0.241075
   2.8350  3.782622  4.562087 -0.149630  1.020771 -0.237381
   2.8400  4.152928  4.384189 -0.173548  1.027162 -0.230854
   2.8450  4.188086  4.792876 -0.159467  0.924109 -0.227960
   2.8500  4.429935  4.440742 -0.142151  1.005801 -0.240380
   2.8550  4.142808  4.975158 -0.165541  0.949375 -0.247944
   2.8600  4.344768  5.014017 -0.170641  1.028202 -0.225579
   2.8650  4.234621  4.953157 -0.164277  0.929814 -0.231470
   2.8700  3.888113  4.755778 -0.165524  0.941277 -0.227399
   2.8750  4.052775  4.545720 -0.169480  1.008158 -0.246120
   2.8800  4.328527  4.642717 -0.157966  0.994894 -0.236064
   2.8850  3.996474  4.599997 -0.162676  0.946844 -0.239128
   2.8900  4.339063  5.269984 -0.186702  0.995611 -0.247197
   2.8950  4.470130  5.099662 -0.167652  1.007696 -0.228367
   2.9000  3.976899  5.043680 -0.166935  1.065637 -0.236057
   2.9050  4.312335  4.846363 -0.170368  0.964891 -0.251431
   2.9100  4.213719  4.719350 -0.162382  0.954517 -0.251530
   2.9150  4.541624  4.768786 -0.172640  0.952438 -0.263263
   2.9200  4.154627  5.136249 -0.165510  0.913703 -0.227663
   2.9250  4.598933  4.717181 -0.170565  0.958193 -0.254188
   2.9300  3.911479  4.289334 -0.173511  0.885421 -0.263984
   2.9350  4.115415  4.902887 -0.163496  0.905637 -0.231713
   2.9400  3.992300  4.435975 -0.163275  0.908642 -0.229546
   2.9450  3.906171  4.831342 -0.184637  1.040092 -0.242378
   2.9500  4.180356  5.014166 -0.168139  1.038444 -0.275577
   2.9550  4.179426  4.475964 -0.155622  0.920414 -0.227963
   2.9600  4.037529  4.762439 -0.165047  1.028236 -0.237152
   2.9650  3.677449  4.370667 -0.160945  0.899568 -0.255282
   2.9700  4.004416  4.679818 -0.178332  1.004900 -0.255732
   2.9750  4.148010  4.370079 -0.167149  0.959813 -0.253075
   2.9800  4.271227  4.677854 -0.167572  0.888647 -0.231974
   2.9850  3.959884  4.586461 -0.182781  1.029532 -0.262099
   2.9900  4.060007  4.476400 -0.171129  1.048621 -0.255388
   2.9950  4.101805  4.740858 -0.164078  0.917924 -0.256099
   3.0000  4.056834  4.767926 -0.166373  0.975023 -0.260067
   3.0050  4.004813  4.403760 -0.185722  0.944940 -0.270493
   3.0100  4.370504  4.862987 -0.184065  0.955793 -0.248676
   3.0150  3.843543  4.449253 -0.172573  0.864931 -0.251944
   3.0200  3.827756  4.704547 -0.183400  0.961208 -0.267700
   3.0250  4.139689  4.776520 -0.159876  0.926317 -0.256813
   3.0300  4.202766  4.438743 -0.169688  0.972588 -0.242072
   3.0350  4.242427  4.491247 -0.164371  1.047185 -0.261153
   3.0400  3.896363  5.329841 -0.162295  0.957510 -0.287284
   3.0450  4.330898  4.134310 -0.163340  0.947061 -0.266987
   3.0500  4.422601  4.538530 -0.186102  0.917604 -0.265123
   3.0550  3.773644  4.937100 -0.177423  1.078088 -0.260793
   3.0600  4.021521  4.650691 -0.199429  1.050491 -0.271764
   3.0650  4.389130  4.401503 -0.175129  0.914846 -0.262607
   3.0700  4.244394  4.709154 -0.180160  0.839312 -0.264595
   3.0750  4.278179  4.667507 -0.181236  0.894016 -0.281160
   3.0800  3.988762  5.009855 -0.191850  0.964437 -0.267308
   3.0850  3.591316  4.726003 -0.179081  0.946902 -0.253454
   3.0900  4.185901  4.754915 -0.165900  0.924725 -0.255427
   3.0950  4.118001  4.863006 -0.186186  0.975882 -0.264544
   3.1000  4.450599  4.842973 -0.182898  0.915748 -0.273513
   3.1050  4.132773  4.762370 -0.179108  0.926528 -0.271589
   3.1100  4.406437  4.979743 -0.194194  0.910851 -0.296162
   3.1150  4.436406  4.417857 -0.190409  1.027980 -0.294984
   3.1200  4.314162  4.957332 -0.186276  0.932646 -0.294535
   3.1250  4.287832  5.063606 -0.181122  0.907532 -0.286882
   3.1300  4.414809  4.423975 -0.194655  0.981077 -0.294413
   3.1350  4.087052  4.869202 -0.182411  0.966185 -0.258961
   3.1400  3.966739  4.941497 -0.180772  0.952747 -0.262874
   3.1450  4.108557  4.903300 -0.188881  0.905137 -0.307751
   3.1500  4.321965  4.968185 -0.187538  0.985106 -0.275916
   3.1550  3.484760  4.634348 -0.193981  0.908557 -0.288337
   3.1600  3.888662  4.493581 -0.180680  1.043247 -0.298782
   3.1650  4.242003  4.859645 -0.168049  1.016458 -0.300384
   3.1700  3.838813  4.301995 -0.185123  1.003446 -0.292634
   3.1750  4.042064  4.875788 -0.205923  1.036379 -0.278746
   3.1800  4.336733  4.903699 -0.181614  0.890256 -0.281217
   3.1850  4.302181  5.255710 -0.192204  1.009054 -0.291548
   3.1900  4.045775  4.676866 -0.188741  0.965308 -0.290112
   3.1950  3.931093  5.052112 -0.186500  0.976643 -0.276544
   3.2000  4.074755  4.927266 -0.174355  0.860595 -0.277144
   3.2050  4.069462  4.684492 -0.193634  0.911572 -0.314743
   3.2100  4.317008  4.524948 -0.181704  0.972593 -0.293202
   3.2150  4.190604  4.715627 -0.185670  0.978610 -0.299211
   3.2200  4.369753  4.733851 -0.182169  1.001759 -0.301675
   3.2250  4.251933  5.128717 -0.193287  1.019390 -0.298137
   3.2300  4.174955  4.827123 -0.186568  1.048255 -0.307784
   3.2350  4.219963  4.665719 -0.192949  0.922375 -0.290684
   3.2400  4.105141  4.636015 -0.181782  0.985394 -0.290330
   3.2450  3.993999  5.062779 -0.184821  0.990358 -0.283925
   3.2500  4.247641  4.785954 -0.203975  1.019448 -0.294233
   3.2550  4.030069  4.966719 -0.184817  0.931119 -0.299944
   3.2600  4.136456  4.787918 -0.179335  1.007230 -0.343676
   3.2650  4.549842  4.725069 -0.196488  0.948670 -0.286274
   3.2700  4.123416  4.766885 -0.193860  1.016080 -0.290166
   3.2750  4.247149  4.236658 -0.193573  1.036202 -0.307415
   3.2800  4.267793  4.692883 -0.176107  0.934844 -0.330572
   3.2850  3.903963  4.708819 -0.191568  0.936261 -0.301850
   3.2900  3.733013  4.875894 -0.188748  0.938802 -0.298664
   3.2950  4.437193  5.107634 -0.180912  0.919534 -0.321728
   3.3000  4.090549  4.610820 -0.190492  0.901315 -0.297840
   3.3050  3.705954  4.679386 -0.179247  0.902607 -0.317841
   3.3100  4.087264  4.882679 -0.182769  0.893970 -0.337654
   3.3150  4.064407  4.788379 -0.199285  0.913256 -0.292539
   3.3200  3.767838  4.429421 -0.189046  0.966462 -0.309971
   3.3250  4.019146  4.847728 -0.215938  0.945351 -0.332035
   3.3300  3.920380  4.679113 -0.194958  0.892446 -0.306819
   3.3350  4.064060  5.075961 -0.193569  0.973879 -0.325712
   3.3400  4.349656  4.855792 -0.227161  0.923661 -0.333438
   3.3450  3.942491  4.884028 -0.189612  0.915138 -0.314026
   3.3500  4.052266  4.499447 -0.208645  0.965856 -0.293765
   3.3550  4.365419  4.368321 -0.185376  0.953683 -0.337176
   3.3600  3.924710  5.153205 -0.196792  0.962221 -0.340440
   3.3650  4.335003  4.700134 -0.192034  0.949225 -0.338209
   3.3700  3.857485  4.804101 -0.201672  1.007478 -0.306971
   3.3750  3.943573  4.459888 -0.193903  0.971125 -0.327186
   3.3800  4.275218  4.940933 -0.190476  1.022350 -0.333116
   3.3850  3.842597  4.806111 -0.192686  0.912886 -0.333859
   3.3900  3.977893  4.558822 -0.160487  0.967506 -0.328579
   3.3950  4.650017  4.910146 -0.185432  0.925709 -0.322626
   3.4000  4.325316  4.904778 -0.179204  0.965156 -0.327487
   3.4050  4.211111  5.312295 -0.219107  1.010746 -0.343095
   3.4100  4.339549  4.869925 -0.195700  0.988552 -0.327062
   3.4150  4.088441  4.961613 -0.209404  0.905784 -0.337244
   3.4200  3.886893  5.084631 -0.192561  0.922365 -0.286533
   3.4250  4.301847  5.122261 -0.205295  0.957119 -0.339842
   3.4300  4.149588  4.686114 -0.201710  0.929455 -0.341243
   3.4350  4.544725  4.954771 -0.191967  0.917250 -0.311019
   3.4400  4.219407  4.599914 -0.200001  0.967873 -0.364855
   3.4450  4.209390  5.081053 -0.216739  0.929368 -0.321049
   3.4500  3.763673  4.794008 -0.193425  0.944810 -0.317314
   3.4550  4.154797  4.559918 -0.206384  0.979729 -0.344662
   3.4600  4.464694  5.038752 -0.201496  0.937745 -0.343336
   3.4650  4.127767  5.008827 -0.206144  0.874314 -0.359017
   3.4700  3.937189  4.538148 -0.215566  1.058598 -0.327625
   3.4750  4.383831  5.063555 -0.194874  0.923760 -0.352592
   3.4800  4.310579  4.788141 -0.216521  0.988931 -0.362291
   3.4850  4.181580  5.025841 -0.202819  0.964293 -0.322851
   3.4900  4.465177  5.142273 -0.211228  0.834680 -0.341107
   3.4950  4.201262  4.756019 -0.217774  0.882575 -0.360637
   3.5000  4.250830  4.954238 -0.215688  0.894795 -0.383890
   3.5050  4.164390  4.553396 -0.216282  0.863248 -0.369807
   3.5100  4.351463  5.151210 -0.208882  0.868324 -0.376545
   3.5150  4.219363  4.712390 -0.207778  0.897505 -0.339640
   3.5200  4.179098  4.899697 -0.206162  0.921707 -0.357038
   3.5250  3.921099  5.082757 -0.218992  0.951604 -0.344506
   3.5300  4.512764  5.246612 -0.219590  0.962471 -0.363249
   3.5350  4.952022  4.939473 -0.209966  1.001334 -0.371736
   3.5400  4.394098  4.693898 -0.210043  0.945647 -0.377335
   3.5450  4.124984  4.702006 -0.208771  0.873123 -0.393555
   3.5500  3.923662  5.129142 -0.226780  0.910131 -0.373151
   3.5550  4.038956  4.420675 -0.210966  1.015069 -0.332754
   3.5600  4.324606  5.015095 -0.211969  0.939055 -0.332177
   3.5650  3.895811  5.336844 -0.196769  0.951748 -0.391355
   3.5700  4.173416  4.787950 -0.217879  0.940894 -0.380258
   3.5750  4.024610  4.724694 -0.205395  0.816090 -0.354929
   3.5800  4.117211  4.849230 -0.184404  0.926940 -0.366644
   3.5850  3.880997  5.026445 -0.209863  0.898402 -0.380365
   3.5900  4.335870  4.806615 -0.205469  0.944526 -0.367043
   3.5950  4.314104  4.608355 -0.193847  0.959646 -0.376276
   3.6000  3.837583  4.702739 -0.181466  0.915416 -0.354881
   3.6050  3.960564  4.895431 -0.197060  0.999414 -0.358460
   3.6100  4.413762  4.890762 -0.188667  0.907876 -0.369889
   3.6150  4.299316  4.965620 -0.189097  0.934590 -0.358386
   3.6200  4.192422  4.986416 -0.189393  0.860002 -0.393206
   3.6250  4.199749  5.156765 -0.180690  0.900270 -0.366963
   3.6300  4.026496  4.776457 -0.188635  0.911115 -0.351178
   3.6350  4.408095  5.225940 -0.195988  0.946898 -0.372468
   3.6400  4.288614  4.839569 -0.200674  0.912933 -0.359423
   3.6450  3.990208  4.739794 -0.183323  0.972093 -0.365270
   3.6500  3.728798  5.305563 -0.179957  0.890179 -0.375749
   3.6550  4.368750  5.305326 -0.181702  0.920533 -0.378956
   3.6600  4.142248  5.086212 -0.179050  0.944723 -0.368480
   3.6650  4.086144  4.799962 -0.201874  0.937048 -0.407862
   3.6700  3.875173  4.735592 -0.191296  0.881708 -0.418999
   3.6750  4.373374  5.222417 -0.200508  0.849879 -0.374778
   3.6800  4.189089  4.623554 -0.196697  0.928927 -0.384958
