5905.2260,6834.1115,-90.0380,905.2260,1834.1115,-3.1423,1.0580,5.7945,3.5605
5905.2182,6822.3273,-90.6253,905.2182,1822.3273,-3.1525,1.0249,5.7770,3.6128
5905.0891,6810.4999,-91.1936,905.0891,1810.4999,-3.1624,0.9919,5.7596,3.6652
5904.8418,6798.6305,-91.7429,904.8418,1798.6305,-3.1720,0.9588,5.7421,3.7176
5904.4794,6786.7203,-92.2734,904.4794,1786.7203,-3.1813,0.9257,5.7247,3.7699
5904.0050,6774.7702,-92.7848,904.0050,1774.7702,-3.1902,0.8927,5.7072,3.8223
5903.4218,6762.7811,-93.2774,903.4218,1762.7811,-3.1988,0.8596,5.6898,3.8746
5902.7331,6750.7536,-93.7509,902.7331,1750.7536,-3.2071,0.8266,5.6723,3.9270
5901.9421,6738.6886,-94.2056,901.9421,1738.6886,-3.2150,0.7935,5.6549,3.9794
5901.0522,6726.5865,-94.6413,901.0522,1726.5865,-3.2226,0.7604,5.6374,4.0317
5900.0668,6714.4479,-95.0580,900.0668,1714.4479,-3.2299,0.7274,5.6200,4.0841
5898.9892,6702.2731,-95.4558,898.9892,1702.2731,-3.2368,0.6943,5.6025,4.1364
5897.8229,6690.0625,-95.8347,897.8229,1690.0625,-3.2434,0.6612,5.5851,4.1888
5896.5715,6677.8163,-96.1946,896.5715,1677.8163,-3.2497,0.6282,5.5676,4.2412
5895.2385,6665.5347,-96.5356,895.2385,1665.5347,-3.2557,0.5951,5.5501,4.2935
5893.8273,6653.2176,-96.8577,893.8273,1653.2176,-3.2613,0.5621,5.5327,4.3459
5892.3418,6640.8652,-97.1608,892.3418,1640.8652,-3.2666,0.5290,5.5152,4.3982
5890.7855,6628.4774,-97.4449,890.7855,1628.4774,-3.2715,0.4959,5.4978,4.4506
5889.1621,6616.0540,-97.7101,889.1621,1616.0540,-3.2762,0.4629,5.4803,4.5029
